label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
Hello,0.0,0.0,0.0,-0.103842,-0.123017,-0.031871,-0.181064,-0.295528,-0.047873,-0.233506,-0.436674,-0.064705,-0.284848,-0.533515,-0.080157,-0.097179,-0.518071,-0.00303,-0.116631,-0.711831,-0.024543,-0.124711,-0.82542,-0.048075,-0.132342,-0.926217,-0.06712,-0.02974,-0.534692,-0.010128,-0.032654,-0.749764,-0.02713,-0.033181,-0.885668,-0.049567,-0.036598,-0.997012,-0.068034,0.035082,-0.504269,-0.024608,0.036119,-0.704668,-0.044061,0.029685,-0.826678,-0.065869,0.01795,-0.925894,-0.082055,0.099533,-0.437394,-0.043293,0.125782,-0.582868,-0.059188,0.136449,-0.681404,-0.070607,0.138702,-0.771423,-0.079554
Hello,0.0,0.0,0.0,-0.104908,-0.115976,-0.035045,-0.182634,-0.286915,-0.052624,-0.235809,-0.426694,-0.070028,-0.286615,-0.52733,-0.085666,-0.096589,-0.514957,-0.005411,-0.116072,-0.709378,-0.026158,-0.124898,-0.822982,-0.049337,-0.13311,-0.924609,-0.068106,-0.029154,-0.5296,-0.011014,-0.031958,-0.74499,-0.026917,-0.031273,-0.882148,-0.048776,-0.033312,-0.997223,-0.066612,0.035324,-0.497908,-0.0242,0.035417,-0.695688,-0.04282,0.031491,-0.819494,-0.06461,0.023026,-0.921965,-0.080601,0.099214,-0.431358,-0.041817,0.122726,-0.580362,-0.057219,0.133327,-0.679533,-0.068056,0.136381,-0.769652,-0.076435
Hello,0.0,0.0,0.0,-0.10553,-0.118927,-0.034933,-0.183069,-0.29005,-0.052478,-0.234826,-0.432735,-0.070425,-0.285641,-0.532936,-0.086833,-0.098601,-0.518467,-0.004132,-0.117467,-0.713265,-0.02585,-0.124911,-0.827705,-0.049557,-0.131769,-0.928167,-0.068599,-0.030389,-0.533434,-0.010218,-0.033056,-0.747593,-0.027762,-0.033499,-0.884458,-0.050865,-0.037209,-0.996883,-0.06957,0.034725,-0.502679,-0.024061,0.035485,-0.699779,-0.044172,0.029678,-0.825294,-0.067292,0.018864,-0.927924,-0.084198,0.099664,-0.436778,-0.042349,0.12496,-0.58382,-0.058554,0.136329,-0.682665,-0.07056,0.139754,-0.772028,-0.079906
Hello,0.0,0.0,0.0,-0.102376,-0.122982,-0.033459,-0.178952,-0.290414,-0.051565,-0.231118,-0.431423,-0.070709,-0.282565,-0.529791,-0.088471,-0.096987,-0.52214,-0.002948,-0.11526,-0.716353,-0.025351,-0.123155,-0.828327,-0.049862,-0.1299,-0.92665,-0.068986,-0.030434,-0.537016,-0.009443,-0.032714,-0.751657,-0.026342,-0.032552,-0.886859,-0.048677,-0.034505,-0.997169,-0.066801,0.03376,-0.505514,-0.023642,0.034659,-0.702781,-0.042559,0.028995,-0.824397,-0.063648,0.019498,-0.923923,-0.079132,0.098361,-0.438552,-0.042316,0.122769,-0.584801,-0.056534,0.133629,-0.681914,-0.066402,0.138693,-0.770845,-0.074203
Hello,0.0,0.0,0.0,-0.102553,-0.120886,-0.033793,-0.17855,-0.291446,-0.051073,-0.231996,-0.434192,-0.069217,-0.285671,-0.531086,-0.085932,-0.097706,-0.521594,-0.001124,-0.116785,-0.714969,-0.021542,-0.124632,-0.826568,-0.045142,-0.131154,-0.925297,-0.064211,-0.031235,-0.538096,-0.007322,-0.034498,-0.751446,-0.02272,-0.034708,-0.886386,-0.045096,-0.03713,-0.997282,-0.063635,0.032593,-0.507444,-0.021201,0.033481,-0.705058,-0.0392,0.02786,-0.826618,-0.060944,0.018096,-0.92642,-0.077235,0.096445,-0.440433,-0.039588,0.120838,-0.58655,-0.053622,0.131852,-0.683505,-0.064133,0.136724,-0.771779,-0.072673
Hello,0.0,0.0,0.0,-0.103904,-0.120455,-0.034932,-0.180571,-0.289815,-0.05226,-0.233784,-0.433993,-0.070397,-0.286185,-0.533902,-0.087054,-0.098986,-0.519723,-0.000477,-0.11786,-0.71261,-0.021647,-0.125414,-0.824895,-0.04569,-0.131794,-0.925145,-0.065094,-0.031637,-0.536443,-0.006382,-0.034456,-0.749057,-0.023044,-0.035078,-0.884928,-0.046098,-0.038081,-0.997159,-0.064992,0.032271,-0.506225,-0.020294,0.033921,-0.703877,-0.039811,0.027616,-0.825236,-0.061936,0.017025,-0.925492,-0.078225,0.095833,-0.439827,-0.038808,0.120373,-0.584711,-0.054283,0.131453,-0.681597,-0.065512,0.136394,-0.770724,-0.074379
Hello,0.0,0.0,0.0,-0.101944,-0.122124,-0.034141,-0.177535,-0.290555,-0.051838,-0.230209,-0.431478,-0.070799,-0.281379,-0.530908,-0.088355,-0.09538,-0.522111,6.8e-05,-0.112992,-0.716955,-0.021858,-0.122479,-0.828378,-0.046589,-0.131264,-0.926657,-0.065795,-0.029137,-0.536647,-0.00594,-0.031393,-0.749819,-0.021883,-0.03196,-0.886232,-0.044435,-0.03538,-0.997388,-0.062975,0.034524,-0.505469,-0.02007,0.035544,-0.700594,-0.03793,0.030049,-0.822739,-0.059235,0.02045,-0.923579,-0.075129,0.09912,-0.43919,-0.038922,0.121751,-0.585545,-0.052282,0.131885,-0.682739,-0.062197,0.13684,-0.772295,-0.070316
Hello,0.0,0.0,0.0,-0.102815,-0.121839,-0.033419,-0.177569,-0.290998,-0.050851,-0.227931,-0.432209,-0.069402,-0.279855,-0.530053,-0.086625,-0.094628,-0.521158,-0.001374,-0.111565,-0.715078,-0.023386,-0.120392,-0.826295,-0.048136,-0.129215,-0.923913,-0.067435,-0.027711,-0.535359,-0.007957,-0.029219,-0.74909,-0.024145,-0.030077,-0.885454,-0.046955,-0.034365,-0.997254,-0.065595,0.03637,-0.50342,-0.022343,0.038085,-0.700932,-0.040807,0.032811,-0.824104,-0.062705,0.022846,-0.925538,-0.078959,0.100469,-0.436097,-0.041218,0.12461,-0.582118,-0.055277,0.135615,-0.679099,-0.065588,0.140512,-0.76797,-0.073914
Hello,0.0,0.0,0.0,-0.102062,-0.120621,-0.033986,-0.176903,-0.290118,-0.051264,-0.22871,-0.433335,-0.069545,-0.281132,-0.531145,-0.086472,-0.09706,-0.518631,-0.00116,-0.116274,-0.711927,-0.022227,-0.124952,-0.824007,-0.046123,-0.132015,-0.922514,-0.065077,-0.03081,-0.535085,-0.007166,-0.033777,-0.749215,-0.023063,-0.033623,-0.88586,-0.04534,-0.035588,-0.997338,-0.063644,0.032796,-0.504726,-0.02099,0.033921,-0.700073,-0.039096,0.028998,-0.822192,-0.060593,0.020027,-0.922035,-0.076616,0.097014,-0.438706,-0.039391,0.120831,-0.583648,-0.053021,0.132018,-0.679173,-0.063131,0.137814,-0.765987,-0.071402
Hello,0.0,0.0,0.0,-0.102908,-0.12171,-0.034107,-0.178575,-0.292588,-0.051251,-0.231344,-0.436001,-0.069062,-0.283951,-0.534511,-0.085384,-0.09822,-0.520463,-0.001891,-0.118912,-0.713457,-0.022749,-0.127687,-0.825299,-0.046198,-0.135247,-0.924384,-0.06531,-0.029754,-0.538354,-0.008073,-0.033577,-0.751468,-0.024246,-0.034239,-0.886293,-0.046955,-0.03755,-0.997122,-0.065867,0.035558,-0.507689,-0.021993,0.03665,-0.704913,-0.041031,0.030858,-0.827095,-0.06365,0.020162,-0.927015,-0.080666,0.09998,-0.440136,-0.040323,0.126208,-0.582664,-0.055535,0.137746,-0.67889,-0.067169,0.141992,-0.766284,-0.07659
Hello,0.0,0.0,0.0,-0.103019,-0.1204,-0.034156,-0.177554,-0.287626,-0.051581,-0.229494,-0.431709,-0.069771,-0.28245,-0.529722,-0.086818,-0.09797,-0.517328,-0.002653,-0.118528,-0.70956,-0.02403,-0.127453,-0.822755,-0.047917,-0.134643,-0.923371,-0.06742,-0.030146,-0.538165,-0.008885,-0.034751,-0.752061,-0.025492,-0.036395,-0.886997,-0.047957,-0.03979,-0.996979,-0.066702,0.034689,-0.509038,-0.02281,0.036536,-0.707169,-0.042049,0.031366,-0.829077,-0.063723,0.021504,-0.929057,-0.080262,0.0987,-0.441428,-0.041209,0.126202,-0.581943,-0.056566,0.138061,-0.676389,-0.067553,0.14311,-0.763031,-0.076572
Hello,0.0,0.0,0.0,-0.102059,-0.117321,-0.0332,-0.175886,-0.287569,-0.049271,-0.227549,-0.430776,-0.066113,-0.280255,-0.527153,-0.0821,-0.095801,-0.516616,-0.002059,-0.11735,-0.706701,-0.022949,-0.126653,-0.818703,-0.046737,-0.133627,-0.919338,-0.065965,-0.027847,-0.536444,-0.008714,-0.032015,-0.749023,-0.024878,-0.033395,-0.885519,-0.047508,-0.036502,-0.997151,-0.066012,0.037516,-0.506439,-0.02288,0.040654,-0.701813,-0.041673,0.035818,-0.822288,-0.063545,0.026618,-0.921065,-0.079741,0.102085,-0.439295,-0.041398,0.129181,-0.584966,-0.056419,0.141505,-0.682102,-0.066928,0.14767,-0.770819,-0.075239
Hello,0.0,0.0,0.0,-0.101852,-0.126398,-0.029989,-0.174567,-0.293477,-0.046121,-0.22525,-0.436378,-0.064375,-0.276523,-0.53548,-0.082005,-0.095155,-0.523531,0.002559,-0.114855,-0.716447,-0.018903,-0.124803,-0.830239,-0.043341,-0.133407,-0.928554,-0.063127,-0.027261,-0.542313,-0.005982,-0.032998,-0.756318,-0.022939,-0.035775,-0.889699,-0.046134,-0.040033,-0.997048,-0.065522,0.038586,-0.512083,-0.022196,0.043936,-0.712584,-0.041839,0.04147,-0.8339,-0.064008,0.033672,-0.933289,-0.081052,0.103813,-0.443809,-0.042535,0.133047,-0.585464,-0.05804,0.145353,-0.679209,-0.068979,0.150442,-0.764758,-0.078108
Hello,0.0,0.0,0.0,-0.101871,-0.118942,-0.032329,-0.175579,-0.288142,-0.049121,-0.226618,-0.429994,-0.066789,-0.278637,-0.527675,-0.083677,-0.095622,-0.515157,-0.004173,-0.117297,-0.709198,-0.025675,-0.126809,-0.82347,-0.049035,-0.134404,-0.922781,-0.067824,-0.027934,-0.533183,-0.011597,-0.035519,-0.749605,-0.028591,-0.038585,-0.886382,-0.051472,-0.042657,-0.996617,-0.070243,0.038237,-0.502224,-0.02633,0.042165,-0.70103,-0.046213,0.038956,-0.826577,-0.069247,0.031556,-0.929247,-0.086472,0.103835,-0.434543,-0.045093,0.132748,-0.58085,-0.061735,0.147256,-0.679111,-0.073652,0.154929,-0.768517,-0.083
Hello,0.0,0.0,0.0,-0.102056,-0.123914,-0.029821,-0.173929,-0.293497,-0.045169,-0.225034,-0.436513,-0.062337,-0.278273,-0.532055,-0.078931,-0.095024,-0.520267,0.001501,-0.116593,-0.713369,-0.019228,-0.12625,-0.82807,-0.04291,-0.133615,-0.92838,-0.062242,-0.027048,-0.539968,-0.006941,-0.034108,-0.753911,-0.023106,-0.037126,-0.888486,-0.045799,-0.040939,-0.997064,-0.064703,0.039563,-0.510264,-0.022763,0.043618,-0.707133,-0.041049,0.039828,-0.829081,-0.062408,0.031723,-0.929669,-0.078964,0.10563,-0.442992,-0.042736,0.13388,-0.585952,-0.057024,0.146726,-0.681956,-0.067076,0.152944,-0.770117,-0.075511
Hello,0.0,0.0,0.0,-0.102387,-0.121925,-0.030846,-0.175057,-0.29275,-0.046103,-0.227095,-0.436845,-0.06283,-0.280351,-0.533556,-0.07886,-0.097041,-0.519478,0.001143,-0.118475,-0.711773,-0.019281,-0.127998,-0.826156,-0.042725,-0.135415,-0.926206,-0.061892,-0.029175,-0.539592,-0.006499,-0.036362,-0.753823,-0.022557,-0.039722,-0.888472,-0.045265,-0.043931,-0.996974,-0.06413,0.03725,-0.510358,-0.021574,0.041638,-0.707528,-0.039997,0.037876,-0.829898,-0.061644,0.02967,-0.930207,-0.078289,0.103173,-0.443817,-0.040823,0.13174,-0.586872,-0.055324,0.144876,-0.682975,-0.065679,0.151465,-0.770934,-0.074276
Hello,0.0,0.0,0.0,-0.103464,-0.119269,-0.032304,-0.17674,-0.286604,-0.048502,-0.227936,-0.429371,-0.065718,-0.280765,-0.526369,-0.082298,-0.09641,-0.515466,-0.002298,-0.11912,-0.707732,-0.023708,-0.129191,-0.822688,-0.047712,-0.136909,-0.924071,-0.067139,-0.028381,-0.535402,-0.009635,-0.035568,-0.750818,-0.026453,-0.038944,-0.886815,-0.049557,-0.043227,-0.996705,-0.068636,0.038143,-0.505912,-0.024406,0.043297,-0.703083,-0.043885,0.040102,-0.82659,-0.066577,0.032557,-0.92749,-0.083703,0.103993,-0.439422,-0.043371,0.133345,-0.585515,-0.059339,0.147818,-0.684166,-0.070788,0.155816,-0.774229,-0.07998
Hello,0.0,0.0,0.0,-0.10239,-0.116071,-0.033296,-0.176832,-0.284745,-0.049386,-0.227804,-0.42713,-0.065949,-0.279653,-0.522573,-0.081702,-0.097631,-0.513329,-0.00476,-0.12055,-0.704557,-0.026571,-0.130551,-0.818778,-0.050567,-0.138612,-0.919977,-0.069897,-0.030003,-0.533525,-0.011468,-0.036692,-0.74806,-0.028727,-0.04027,-0.884962,-0.051702,-0.044796,-0.996511,-0.070428,0.035996,-0.503817,-0.025497,0.040529,-0.699613,-0.045394,0.036915,-0.822197,-0.067743,0.029318,-0.922477,-0.084352,0.101048,-0.43657,-0.043754,0.130616,-0.581092,-0.060111,0.145081,-0.678447,-0.071344,0.153192,-0.767476,-0.080138
Hello,0.0,0.0,0.0,-0.102873,-0.125175,-0.029715,-0.175717,-0.293389,-0.044983,-0.225445,-0.436466,-0.062356,-0.276418,-0.535016,-0.07894,-0.096551,-0.523701,0.003888,-0.116345,-0.71538,-0.016885,-0.125823,-0.827966,-0.040799,-0.134189,-0.925225,-0.060178,-0.028789,-0.542367,-0.004361,-0.03551,-0.755241,-0.021267,-0.039439,-0.888679,-0.044553,-0.04488,-0.996951,-0.063837,0.037045,-0.512934,-0.020242,0.040482,-0.710163,-0.04007,0.036,-0.830797,-0.062238,0.027045,-0.929973,-0.078964,0.102943,-0.445993,-0.04023,0.132519,-0.586537,-0.055355,0.145463,-0.679901,-0.066211,0.151603,-0.765522,-0.075199
Hello,0.0,0.0,0.0,-0.103048,-0.124259,-0.03024,-0.175102,-0.292547,-0.045239,-0.224061,-0.435153,-0.061966,-0.275679,-0.531805,-0.078084,-0.09557,-0.520721,0.002531,-0.115284,-0.714159,-0.017581,-0.123825,-0.828729,-0.040923,-0.130763,-0.927551,-0.060053,-0.027208,-0.539266,-0.005558,-0.033908,-0.752938,-0.021756,-0.03833,-0.888044,-0.045226,-0.044203,-0.99692,-0.064782,0.039166,-0.509876,-0.021139,0.044667,-0.706581,-0.040247,0.040968,-0.83006,-0.063462,0.032298,-0.931339,-0.081227,0.104469,-0.44313,-0.040774,0.134461,-0.584596,-0.056131,0.147777,-0.679788,-0.067803,0.153956,-0.767415,-0.077459
Hello,0.0,0.0,0.0,-0.102693,-0.124428,-0.030175,-0.174588,-0.290629,-0.045695,-0.223309,-0.433504,-0.063029,-0.274376,-0.531799,-0.079851,-0.096202,-0.520854,0.001861,-0.115833,-0.714031,-0.018187,-0.125015,-0.828906,-0.041465,-0.13241,-0.928171,-0.060799,-0.028051,-0.540437,-0.006439,-0.034696,-0.753732,-0.022785,-0.039919,-0.888003,-0.045979,-0.046749,-0.99676,-0.065452,0.038304,-0.511073,-0.022193,0.045913,-0.709407,-0.041568,0.045312,-0.833121,-0.064604,0.03965,-0.935722,-0.082419,0.103786,-0.444032,-0.041935,0.135603,-0.584666,-0.05755,0.15042,-0.678251,-0.069097,0.157786,-0.764836,-0.07879
Hello,0.0,0.0,0.0,-0.101785,-0.124925,-0.032813,-0.1747,-0.291299,-0.050233,-0.225957,-0.434057,-0.068928,-0.276914,-0.533704,-0.086701,-0.096073,-0.523744,-0.000348,-0.115619,-0.716537,-0.021578,-0.124405,-0.829802,-0.04553,-0.131797,-0.928179,-0.065237,-0.028357,-0.541481,-0.007831,-0.03679,-0.754655,-0.025384,-0.042497,-0.8881,-0.049146,-0.049635,-0.996383,-0.068973,0.038013,-0.510765,-0.023095,0.044015,-0.708491,-0.04374,0.042356,-0.833804,-0.06746,0.036074,-0.93851,-0.085638,0.103983,-0.443013,-0.042526,0.136514,-0.582613,-0.059438,0.152155,-0.678164,-0.072121,0.160273,-0.767875,-0.0826
Hello,0.0,0.0,0.0,-0.100813,-0.12516,-0.032509,-0.172329,-0.292545,-0.0495,-0.223392,-0.43571,-0.067848,-0.275248,-0.534921,-0.085552,-0.093477,-0.520325,-0.001199,-0.113967,-0.713041,-0.023175,-0.12339,-0.827393,-0.047586,-0.130933,-0.927134,-0.067609,-0.026045,-0.538293,-0.008914,-0.0346,-0.751506,-0.027522,-0.040988,-0.885847,-0.051856,-0.048189,-0.996243,-0.071951,0.039906,-0.507677,-0.024293,0.046629,-0.70491,-0.045611,0.043929,-0.829271,-0.069078,0.03654,-0.934003,-0.086985,0.105224,-0.439746,-0.043857,0.138017,-0.579533,-0.06113,0.152643,-0.675021,-0.073591,0.159589,-0.765068,-0.083828
Hello,0.0,0.0,0.0,-0.101928,-0.123427,-0.0321,-0.173751,-0.292853,-0.048771,-0.223439,-0.435139,-0.066645,-0.274592,-0.534498,-0.084028,-0.095263,-0.521205,-0.002384,-0.114429,-0.714693,-0.023675,-0.123209,-0.829282,-0.047477,-0.13059,-0.928652,-0.067047,-0.027584,-0.538178,-0.010317,-0.035379,-0.752023,-0.028327,-0.04117,-0.88608,-0.052917,-0.047911,-0.996168,-0.073176,0.038976,-0.506637,-0.025637,0.045959,-0.704442,-0.046739,0.043959,-0.829752,-0.071403,0.037794,-0.93503,-0.090069,0.104717,-0.438113,-0.044878,0.136721,-0.582443,-0.062272,0.152401,-0.679564,-0.075319,0.161109,-0.770564,-0.085933
Hello,0.0,0.0,0.0,-0.102276,-0.123967,-0.032111,-0.174156,-0.292276,-0.048429,-0.225237,-0.436082,-0.066158,-0.27701,-0.535741,-0.083271,-0.096415,-0.519614,-0.000479,-0.116097,-0.712646,-0.02202,-0.12484,-0.827928,-0.045983,-0.131886,-0.928197,-0.065577,-0.028597,-0.538639,-0.008171,-0.036151,-0.752719,-0.02633,-0.041976,-0.887068,-0.050214,-0.048613,-0.996377,-0.069786,0.038145,-0.509178,-0.023459,0.045661,-0.706759,-0.044244,0.043019,-0.830931,-0.06717,0.036107,-0.93456,-0.084532,0.103816,-0.442726,-0.042909,0.135706,-0.584901,-0.059543,0.150627,-0.681069,-0.071284,0.158603,-0.770809,-0.08086
Hello,0.0,0.0,0.0,-0.103513,-0.116616,-0.032974,-0.176581,-0.289477,-0.048585,-0.227376,-0.434863,-0.064655,-0.279168,-0.533834,-0.079789,-0.098156,-0.513486,-0.002864,-0.119003,-0.707453,-0.022643,-0.127896,-0.822492,-0.045133,-0.13542,-0.922376,-0.063809,-0.030497,-0.532454,-0.009594,-0.039322,-0.748971,-0.025236,-0.044175,-0.885076,-0.048468,-0.049905,-0.996446,-0.067865,0.036539,-0.502797,-0.023579,0.042364,-0.700062,-0.042427,0.041223,-0.826373,-0.066443,0.036293,-0.930708,-0.084817,0.102868,-0.43667,-0.041584,0.13255,-0.582023,-0.057721,0.148798,-0.678282,-0.070076,0.159028,-0.766023,-0.080128
Hello,0.0,0.0,0.0,-0.100957,-0.123194,-0.031648,-0.171288,-0.291709,-0.047915,-0.221294,-0.436635,-0.065706,-0.273296,-0.536349,-0.082834,-0.093907,-0.520069,0.000456,-0.11442,-0.713432,-0.020787,-0.123945,-0.827578,-0.044563,-0.131671,-0.92635,-0.064068,-0.02658,-0.538318,-0.007381,-0.034992,-0.752514,-0.025205,-0.040812,-0.886994,-0.048993,-0.047427,-0.99651,-0.068695,0.039335,-0.507832,-0.022808,0.045045,-0.70626,-0.043525,0.042403,-0.829343,-0.066478,0.0354,-0.93235,-0.084056,0.104745,-0.44013,-0.042342,0.13668,-0.580024,-0.059024,0.151852,-0.674292,-0.070962,0.160105,-0.762712,-0.080868
Hello,0.0,0.0,0.0,-0.102332,-0.122097,-0.030827,-0.17271,-0.295047,-0.04592,-0.22136,-0.440785,-0.062546,-0.27362,-0.537479,-0.078792,-0.094116,-0.518601,-0.000669,-0.114063,-0.71129,-0.022085,-0.123398,-0.826872,-0.045848,-0.13133,-0.927747,-0.065322,-0.026241,-0.537493,-0.008955,-0.03334,-0.7518,-0.027031,-0.03864,-0.886392,-0.05058,-0.045123,-0.996539,-0.06982,0.040389,-0.507277,-0.024589,0.047213,-0.70636,-0.045401,0.044479,-0.831112,-0.068171,0.037222,-0.935895,-0.085368,0.106148,-0.439906,-0.044262,0.137621,-0.583926,-0.060772,0.152842,-0.680881,-0.072266,0.161244,-0.77103,-0.081706
Hello,0.0,0.0,0.0,-0.101655,-0.125039,-0.032507,-0.172771,-0.294038,-0.049358,-0.223156,-0.438289,-0.067551,-0.275354,-0.537794,-0.084779,-0.095599,-0.524718,0.000544,-0.11501,-0.718136,-0.020335,-0.124566,-0.830307,-0.044078,-0.13305,-0.927621,-0.06345,-0.0283,-0.542302,-0.006677,-0.036289,-0.755766,-0.023574,-0.041889,-0.888279,-0.047106,-0.049054,-0.996571,-0.066627,0.037857,-0.511509,-0.021606,0.042931,-0.710275,-0.041531,0.040407,-0.833778,-0.064767,0.033427,-0.93703,-0.082511,0.104139,-0.444586,-0.040697,0.136309,-0.584445,-0.056542,0.152381,-0.677949,-0.068504,0.161471,-0.765022,-0.078465
Hello,0.0,0.0,0.0,-0.102098,-0.121201,-0.030184,-0.173605,-0.291363,-0.044918,-0.22161,-0.438261,-0.061485,-0.272717,-0.537906,-0.077537,-0.096914,-0.515593,0.001216,-0.114624,-0.707017,-0.019382,-0.122381,-0.82017,-0.04275,-0.128653,-0.91937,-0.062121,-0.029206,-0.535137,-0.006964,-0.036836,-0.750816,-0.024535,-0.041716,-0.885141,-0.047827,-0.047449,-0.996613,-0.06717,0.037396,-0.506367,-0.022473,0.041679,-0.705208,-0.04308,0.040211,-0.827102,-0.06519,0.03471,-0.929998,-0.082035,0.103744,-0.440511,-0.042073,0.135606,-0.580719,-0.058411,0.151535,-0.67349,-0.069701,0.160988,-0.759533,-0.079149
Hello,0.0,0.0,0.0,-0.100936,-0.125618,-0.03284,-0.172146,-0.294653,-0.049408,-0.222533,-0.438629,-0.067193,-0.273047,-0.540032,-0.08397,-0.094275,-0.52444,-2.3e-05,-0.114122,-0.717381,-0.021217,-0.123546,-0.831062,-0.045104,-0.131759,-0.929749,-0.064568,-0.026529,-0.541524,-0.006951,-0.034345,-0.753679,-0.02424,-0.040051,-0.887483,-0.047759,-0.047189,-0.996618,-0.067266,0.039525,-0.510338,-0.021666,0.044799,-0.707592,-0.042002,0.041024,-0.831685,-0.065076,0.032432,-0.935606,-0.082643,0.105442,-0.442746,-0.040581,0.138087,-0.582594,-0.056794,0.153198,-0.67652,-0.068727,0.160651,-0.764224,-0.078574
Hello,0.0,0.0,0.0,-0.100678,-0.124687,-0.030791,-0.170234,-0.293068,-0.046377,-0.219265,-0.438624,-0.063988,-0.271455,-0.537653,-0.080978,-0.093161,-0.519116,0.002826,-0.112553,-0.709619,-0.018717,-0.121929,-0.82193,-0.043094,-0.129861,-0.920967,-0.063029,-0.02628,-0.538421,-0.005443,-0.034065,-0.750983,-0.023735,-0.039255,-0.884875,-0.04769,-0.045707,-0.996682,-0.067357,0.039685,-0.509215,-0.021382,0.042431,-0.70602,-0.042492,0.039096,-0.82747,-0.064689,0.031688,-0.930851,-0.081447,0.105901,-0.443021,-0.041535,0.137004,-0.581649,-0.057635,0.152141,-0.672857,-0.068521,0.160735,-0.758039,-0.077628
Hello,0.0,0.0,0.0,-0.100815,-0.124279,-0.032487,-0.171536,-0.292122,-0.049445,-0.220276,-0.43618,-0.067889,-0.270084,-0.536836,-0.085527,-0.093068,-0.519641,-0.001545,-0.112645,-0.711823,-0.023817,-0.12218,-0.826094,-0.04829,-0.130127,-0.925348,-0.068268,-0.025945,-0.537769,-0.009172,-0.033634,-0.751455,-0.028106,-0.039383,-0.885986,-0.052084,-0.046584,-0.996329,-0.071828,0.039655,-0.507095,-0.024444,0.044695,-0.706525,-0.046209,0.041322,-0.830078,-0.069141,0.032811,-0.933878,-0.086532,0.105203,-0.43935,-0.04392,0.13852,-0.577071,-0.061225,0.153451,-0.670105,-0.073355,0.160222,-0.757082,-0.083334
Hello,0.0,0.0,0.0,-0.101095,-0.122617,-0.03147,-0.170695,-0.293127,-0.047491,-0.218766,-0.439573,-0.06523,-0.270612,-0.538373,-0.082358,-0.092934,-0.518654,-3.1e-05,-0.11255,-0.710576,-0.021635,-0.121898,-0.823907,-0.045608,-0.129498,-0.923173,-0.065357,-0.026031,-0.537253,-0.008182,-0.034157,-0.751628,-0.026863,-0.039818,-0.886067,-0.050716,-0.046693,-0.996431,-0.070322,0.039323,-0.507018,-0.023845,0.044029,-0.707928,-0.045498,0.040534,-0.830431,-0.068179,0.032621,-0.933265,-0.085334,0.104383,-0.439624,-0.043637,0.136215,-0.578726,-0.060852,0.151597,-0.672256,-0.072849,0.160123,-0.759391,-0.08274
Hello,0.0,0.0,0.0,-0.101483,-0.123858,-0.030475,-0.170825,-0.29444,-0.04528,-0.21662,-0.440452,-0.061886,-0.266591,-0.540299,-0.077868,-0.093431,-0.519566,0.001918,-0.111811,-0.710694,-0.0189,-0.120522,-0.823943,-0.04256,-0.127474,-0.92384,-0.062106,-0.026071,-0.537835,-0.006333,-0.03343,-0.751853,-0.02391,-0.037532,-0.88597,-0.047598,-0.042686,-0.99683,-0.067142,0.039355,-0.507455,-0.022036,0.043193,-0.704004,-0.042832,0.041172,-0.827074,-0.065803,0.035294,-0.930865,-0.083129,0.104913,-0.440104,-0.041808,0.135764,-0.579926,-0.058283,0.151034,-0.672835,-0.069946,0.160178,-0.759191,-0.079597
Hello,0.0,0.0,0.0,-0.10112,-0.126324,-0.031628,-0.171993,-0.296006,-0.047298,-0.220183,-0.439414,-0.064416,-0.270199,-0.539794,-0.080653,-0.092796,-0.522602,0.001296,-0.11148,-0.715396,-0.019239,-0.120464,-0.82833,-0.042898,-0.128154,-0.926768,-0.062329,-0.025554,-0.540631,-0.006156,-0.032774,-0.754828,-0.022713,-0.037615,-0.888219,-0.046018,-0.044182,-0.996881,-0.065389,0.040402,-0.509734,-0.021247,0.045143,-0.707727,-0.040848,0.042539,-0.831225,-0.063899,0.035487,-0.934835,-0.081548,0.106375,-0.441844,-0.040493,0.138444,-0.58124,-0.056221,0.154236,-0.67392,-0.068003,0.162891,-0.760726,-0.077807
Hello,0.0,0.0,0.0,-0.100952,-0.123491,-0.032665,-0.171788,-0.294359,-0.049021,-0.220333,-0.439142,-0.066382,-0.270351,-0.540686,-0.08276,-0.093175,-0.521794,-0.001532,-0.112337,-0.714702,-0.022785,-0.121271,-0.828551,-0.046569,-0.129038,-0.927419,-0.06603,-0.025424,-0.538989,-0.008463,-0.032336,-0.753125,-0.025674,-0.037483,-0.887328,-0.049136,-0.044427,-0.996649,-0.068675,0.040109,-0.507209,-0.022956,0.045912,-0.705976,-0.043372,0.042613,-0.830671,-0.067074,0.034093,-0.935286,-0.085166,0.105362,-0.438364,-0.041518,0.138661,-0.577138,-0.0583,0.153843,-0.670812,-0.071041,0.16072,-0.758436,-0.081503
